   12.000000     0.000001    -0.000001    -0.000000
   12.010000     0.000000     0.000011     0.000000
   12.020000    -0.000002     0.000000    -0.000003
   12.030000    -0.000002    -0.000001    -0.000000
   12.040000    -0.000000    -0.000001    -0.000000
   12.050000     0.000000    -0.000000     0.000001
   12.060000    -0.000000    -0.000001     0.000002
   12.070000    -0.000000    -0.000001     0.000000
   12.080000     0.000004     0.000001    -0.000001
   12.090000    -0.000004     0.000001     0.000000
   12.100000     0.000002    -0.000002     0.000001
   12.110000     0.000000    -0.000000    -0.000001
   12.120000     0.000000    -0.000001    -0.000001
   12.130000    -0.000001     0.000000    -0.000001
   12.140000     0.000000    -0.000000    -0.000001
   12.150000    -0.000024    -0.000015    -0.000048
   12.160000    -0.000000     0.000000    -0.000001
   12.170000    -0.000000     0.000000    -0.000001
   12.180000    -0.000000     0.000000    -0.000000
   12.190000    -0.000001    -0.000001    -0.000000
   12.200000     0.000000    -0.000000     0.000000
   12.210000    -0.000000    -0.000000     0.000000
   12.220000     0.000003    -0.000003    -0.000000
   12.230000    -0.000000    -0.000000     0.000001
   12.240000     0.000003    -0.000023     0.000000
   12.250000     0.000000    -0.000001     0.000000
   12.260000    -0.000000    -0.000000     0.000000
   12.270000    -0.000000    -0.000000     0.000001
   12.280000    -0.000000    -0.000000     0.000001
   12.290000    -0.000001    -0.000000     0.000001
   12.300000    -0.000000    -0.000000     0.000001
   12.310000     0.000000     0.000000     0.000001
   12.320000     0.000000     0.000000     0.000001
   12.330000    -0.000004     0.000002    -0.000001
   12.340000    -0.000000     0.000001    -0.000004
   12.350000     0.000001     0.000001     0.000000
   12.360000     0.000000     0.000000     0.000001
   12.370000     0.000000     0.000000     0.000000
   12.380000     0.000000     0.000000     0.000000
   12.390000     0.000000     0.000000     0.000000
   12.400000     0.000001     0.000000    -0.000000
   12.410000     0.000000     0.000000     0.000000
   12.420000     0.000000     0.000000     0.000000
   12.430000     0.000000     0.000000     0.000000
   12.440000     0.000000     0.000000     0.000000
   12.450000    -0.000000     0.000000    -0.000000
   12.460000     0.000001     0.000000     0.000000
   12.470000     0.000001    -0.000000     0.000000
   12.480000     0.000000    -0.000000     0.000000
   12.490000    -0.000000    -0.000000     0.000000
   12.500000    -0.000000    -0.000000     0.000000
   12.510000    -0.000018     0.000001     0.000000
   12.520000    -0.000000    -0.000000     0.000000
   12.530000    -0.000000    -0.000000     0.000000
   12.540000    -0.000000    -0.000000     0.000000
   12.550000    -0.000000    -0.000000     0.000000
   12.560000    -0.000000    -0.000000     0.000000
   12.570000    -0.000000    -0.000000     0.000000
   12.580000    -0.000000    -0.000000     0.000000
   12.590000    -0.000000    -0.000000     0.000000
   12.600000     0.000002    -0.000001     0.000000
   12.610000    -0.000000    -0.000000     0.000000
   12.620000     0.000000    -0.000000     0.000000
   12.630000     0.000000    -0.000000     0.000000
   12.640000     0.000001    -0.000000     0.000000
   12.650000     0.000000    -0.000000     0.000000
   12.660000     0.000000    -0.000000     0.000000
   12.670000     0.000000    -0.000000     0.000000
   12.680000     0.000000     0.000000     0.000000
   12.690000     0.000000     0.000000     0.000000
   12.700000     0.000000     0.000000     0.000000
   12.710000     0.000000     0.000000    -0.000000
   12.720000    -0.000000     0.000000    -0.000000
   12.730000     0.000000     0.000000     0.000000
   12.740000    -0.000000    -0.000000     0.000000
   12.750000    -0.000000    -0.000000    -0.000000
   12.760000     0.000000     0.000000    -0.000000
   12.770000    -0.000000     0.000000    -0.000003
   12.780000     0.000000     0.000000    -0.000000
   12.790000     0.000000     0.000000    -0.000001
   12.800000     0.000000     0.000000    -0.000000
   12.810000     0.000000     0.000000    -0.000000
   12.820000     0.000000     0.000000    -0.000000
   12.830000     0.000000     0.000000    -0.000000
   12.840000     0.000000     0.000000    -0.000000
   12.850000     0.000000     0.000000    -0.000000
   12.860000     0.000000     0.000000    -0.000000
   12.870000     0.000000     0.000000    -0.000000
   12.880000     0.000000    -0.000000    -0.000000
   12.890000     0.000000    -0.000000     0.000000
   12.900000    -0.000000    -0.000000     0.000000
   12.910000    -0.000000    -0.000000     0.000000
   12.920000    -0.000000    -0.000000     0.000000
   12.930000    -0.000000    -0.000000     0.000000
   12.940000    -0.000000    -0.000000     0.000000
   12.950000    -0.000000    -0.000000     0.000000
   12.960000    -0.000000    -0.000000     0.000000
   12.970000    -0.000000    -0.000000     0.000000
   12.980000     0.000000     0.000000     0.000000
   12.990000     0.000000     0.000000     0.000000
   13.000000     0.000000     0.000000     0.000000
   13.010000     0.000000     0.000000     0.000000
   13.020000     0.000000     0.000000     0.000000
   13.030000     0.000000     0.000000     0.000000
   13.040000     0.000000     0.000000     0.000000
   13.050000     0.000000     0.000000     0.000000
   13.060000    -0.000000    -0.000000     0.000000
   13.070000    -0.000000    -0.000000     0.000000
   13.080000    -0.000000    -0.000000     0.000000
   13.090000    -0.000000     0.000000     0.000000
   13.100000    -0.000000    -0.000000     0.000000
   13.110000    -0.000000     0.000000     0.000000
   13.120000    -0.000000     0.000000     0.000000
   13.130000    -0.000000     0.000000     0.000000
   13.140000    -0.000000     0.000000     0.000000
   13.150000    -0.000000     0.000000     0.000000
   13.160000    -0.000000    -0.000000     0.000000
   13.170000     0.000000     0.000000     0.000000
   13.180000    -0.000000    -0.000000     0.000000
   13.190000    -0.000000     0.000000     0.000000
   13.200000    -0.000000     0.000000     0.000000
   13.210000    -0.000000    -0.000000     0.000000
   13.220000    -0.000000    -0.000000     0.000000
   13.230000    -0.000000    -0.000000     0.000000
   13.240000    -0.000000    -0.000000     0.000000
   13.250000     0.000000    -0.000000     0.000000
   13.260000     0.000000    -0.000000     0.000000
   13.270000     0.000000    -0.000000     0.000000
   13.280000     0.000000    -0.000000     0.000000
   13.290000     0.000000    -0.000000     0.000000
   13.300000     0.000000    -0.000000     0.000000
   13.310000     0.000000    -0.000000     0.000000
   13.320000     0.000000    -0.000000     0.000000
   13.330000     0.000000    -0.000000     0.000000
   13.340000     0.000000    -0.000000     0.000000
   13.350000     0.000000     0.000000    -0.000000
   13.360000     0.000000     0.000000    -0.000000
   13.370000     0.000000    -0.000000     0.000000
   13.380000     0.000000    -0.000000     0.000000
   13.390000     0.000000    -0.000000     0.000000
   13.400000     0.000000    -0.000000     0.000000
   13.410000     0.000000    -0.000000     0.000000
   13.420000     0.000000    -0.000000     0.000000
   13.430000     0.000000    -0.000000     0.000000
   13.440000     0.000000    -0.000000     0.000000
   13.450000     0.000000    -0.000000     0.000000
   13.460000     0.000000    -0.000000     0.000000
   13.470000     0.000000    -0.000000    -0.000000
   13.480000     0.000000    -0.000000     0.000000
   13.490000     0.000000    -0.000000    -0.000000
   13.500000     0.000000    -0.000000    -0.000000
   13.510000     0.000000    -0.000000    -0.000000
   13.520000     0.000000    -0.000000    -0.000000
   13.530000     0.000000    -0.000000    -0.000000
   13.540000     0.000000    -0.000000    -0.000000
   13.550000     0.000000    -0.000000    -0.000000
   13.560000     0.000001    -0.000001    -0.000000
   13.570000     0.000001    -0.000001    -0.000000
   13.580000     0.000000    -0.000000    -0.000000
   13.590000     0.000000    -0.000000    -0.000000
   13.600000     0.000000    -0.000000    -0.000000
   13.610000    -0.000000     0.000001    -0.000000
   13.620000     0.000000    -0.000000    -0.000000
   13.630000    -0.000000     0.000000    -0.000000
   13.640000     0.000000    -0.000000    -0.000000
   13.650000     0.000000     0.000000    -0.000000
   13.660000     0.000000    -0.000000    -0.000000
   13.670000    -0.000000    -0.000000    -0.000000
   13.680000    -0.000000    -0.000000    -0.000000
   13.690000    -0.000000    -0.000000    -0.000000
   13.700000    -0.000000    -0.000000    -0.000000
   13.710000    -0.000000    -0.000000    -0.000000
   13.720000    -0.000000    -0.000000    -0.000000
   13.730000    -0.000000    -0.000000     0.000000
   13.740000    -0.000000    -0.000000     0.000002
   13.750000    -0.000000     0.000000     0.000000
   13.760000     0.000000    -0.000000     0.000000
   13.770000     0.000000     0.000000    -0.000000
   13.780000     0.000000     0.000000    -0.000000
   13.790000     0.000000     0.000000    -0.000000
   13.800000    -0.000000    -0.000000    -0.000000
   13.810000    -0.000000     0.000000    -0.000000
   13.820000    -0.000001    -0.000000     0.000000
   13.830000    -0.000000    -0.000000     0.000000
   13.840000    -0.000000    -0.000000    -0.000000
   13.850000    -0.000000    -0.000000     0.000000
   13.860000    -0.000002    -0.000001     0.000000
   13.870000     0.000005     0.000001     0.000000
   13.880000     0.000000     0.000000    -0.000000
   13.890000     0.000002     0.000001     0.000000
   13.900000    -0.000000     0.000000     0.000000
   13.910000    -0.000000    -0.000000     0.000000
   13.920000     0.000000     0.000000     0.000000
   13.930000    -0.000000    -0.000000     0.000000
   13.940000     0.000000    -0.000000     0.000000
   13.950000     0.000000    -0.000000     0.000000
   13.960000    -0.000000    -0.000000     0.000000
   13.970000     0.000000     0.000000     0.000000
   13.980000    -0.000000    -0.000000     0.000000
   13.990000    -0.000000    -0.000000     0.000000
   14.000000     0.000000    -0.000000     0.000000
